,InvoiceDate,InvoiceNo,CustomerID,StockCode,Country,Description,Quantity,Price,Revenue,DayOfWeek,Month,RevenueLag_1Day,PurchaseID,UnitPrice,AvgMonthlyProductRevenue,AvgMonthlyUnitPrice,AvgMonthlyQuantitySold,Cohort,OrderMonth,FirstPurchaseDate,IsFirstPurchase,UnitCost,TotalCost,GrossProfit,GrossMargin,TransactionType
31739,2011-04-26,551161,1818300,219360,United Kingdom,RED RETROSPOT PICNIC BAG,5,2.95,14.75,2,4,17.7,18183-21936,0.59,19.01,1.61,6.0,2011-03,2011-04,2011-03-17,False,0.027,0.135,14.615,99.08474576271186,Purchase
31740,2011-04-26,551161,1818300,850990,United Kingdom,JUMBO BAG RED RETROSPOT,10,2.08,20.8,2,4,14.75,18183-85099,0.21,32.94,0.9,12.0,2011-03,2011-04,2011-03-17,False,0.0,0.0,20.8,100.0,Purchase
31741,2011-04-26,551161,1818300,211550,United Kingdom,RED RETROSPOT PEG BAG,6,2.55,15.3,2,4,20.8,18183-21155,0.43,12.95,1.22,3.0,2011-03,2011-04,2011-03-17,False,0.0,0.0,15.3,100.0,Purchase
31742,2011-04-26,551161,1818300,215770,United Kingdom,SAVE THE PLANET COTTON TOTE BAG,6,2.25,13.5,2,4,15.3,18183-21577,0.38,10.19,1.33,4.0,2011-03,2011-04,2011-03-17,False,0.342,2.052,11.448,84.8,Purchase
31743,2011-04-26,551161,1818300,851230,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,6,2.95,17.7,2,4,13.5,18183-85123,0.49,27.6,0.91,10.0,2011-03,2011-04,2011-03-17,False,0.0,0.0,17.7,100.0,Purchase
31744,2011-04-26,551161,1818300,231440,United Kingdom,ZINC TLIGHT HOLDER STARS SMALL,24,0.83,19.92,2,4,17.7,18183-23144,0.03,21.17,0.09,27.0,2011-03,2011-04,2011-03-17,False,0.0,0.0,19.92,100.0,Purchase
31745,2011-04-26,551161,1818300,219000,United Kingdom,KEY FOB  SHED,24,0.65,15.6,2,4,19.92,18183-21900,0.03,6.27,0.55,10.0,2011-03,2011-04,2011-03-17,False,0.0,0.0,15.6,100.0,Purchase
31746,2011-04-26,551161,1818300,211810,United Kingdom,PLEASE ONE PERSON METAL SIGN,12,2.1,25.2,2,4,15.6,18183-21181,0.18,23.64,0.71,12.0,2011-03,2011-04,2011-03-17,False,0.0,0.0,25.2,100.0,Purchase
31747,2011-04-26,551162,1290100,843780,United Kingdom,SET OF 3 HEART COOKIE CUTTERS,12,1.06,12.72,2,4,25.2,12901-84378,0.09,7.51,0.91,6.0,2011-03,2011-04,2011-03-24,False,0.027,0.324,12.396,97.45283018867926,Purchase
31748,2011-04-26,551162,1290100,219770,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,60,0.42,25.2,2,4,12.72,12901-21977,0.01,14.9,0.33,32.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,25.2,100.0,Purchase
31749,2011-04-26,551162,1290100,843750,United Kingdom,SET OF 20 KIDS COOKIE CUTTERS,12,1.85,22.2,2,4,25.2,12901-84375,0.15,11.3,1.33,5.0,2011-03,2011-04,2011-03-24,False,0.036,0.432,21.768,98.05405405405406,Purchase
31750,2011-04-26,551162,1290100,219150,United Kingdom,RED  HARMONICA IN BOX ,12,1.06,12.72,2,4,22.2,12901-21915,0.09,38.79,0.32,34.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,12.72,100.0,Purchase
31751,2011-04-26,551162,1290100,224400,United Kingdom,BALLOON WATER BOMB PACK OF 35,40,0.36,14.4,2,4,12.72,12901-22440,0.01,60.28,0.09,165.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,14.4,100.0,Purchase
31752,2011-04-26,551162,1290100,840770,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1200,0.21,252.0,2,4,14.4,12901-84077,0.0,52.63,0.02,236.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,252.0,100.0,Purchase
31753,2011-04-26,551164,1726200,475660,United Kingdom,PARTY BUNTING,1,4.95,4.95,2,4,26.55,17262-47566,4.95,34.47,2.25,4.0,2011-03,2011-04,2011-03-23,False,0.0,0.0,4.95,100.0,Purchase
31754,2011-04-26,551164,1726200,218960,United Kingdom,POTTING SHED TWINE,1,2.1,2.1,2,4,4.95,17262-21896,2.1,43.42,0.82,19.0,2011-03,2011-04,2011-03-23,False,0.009,0.009,2.091,99.57142857142858,Purchase
31755,2011-04-26,551164,1726200,220760,United Kingdom,6 RIBBONS EMPIRE  ,1,1.65,1.65,2,4,2.1,17262-22076,1.65,14.47,0.72,8.0,2011-03,2011-04,2011-03-23,False,0.063,0.063,1.587,96.18181818181816,Purchase
31756,2011-04-26,551164,1726200,219250,United Kingdom,UNION STRIPE CUSHION COVER ,3,1.25,3.75,2,4,1.65,17262-21925,0.42,7.92,0.48,6.0,2011-03,2011-04,2011-03-23,False,0.0,0.0,3.75,100.0,Purchase
31757,2011-04-26,551164,1726200,481380,United Kingdom,DOORMAT UNION FLAG,1,7.95,7.95,2,4,3.75,17262-48138,7.95,32.2,5.9,4.0,2011-03,2011-04,2011-03-23,False,0.0,0.0,7.95,100.0,Purchase
31758,2011-04-26,551165,1726200,750490,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,96,0.85,81.6,2,4,7.95,17262-75049,0.01,36.79,0.48,40.0,2011-03,2011-04,2011-03-23,False,0.0,0.0,81.6,100.0,Purchase
31759,2011-04-26,551166,1785700,215560,United Kingdom,CERAMIC STRAWBERRY MONEY BOX,408,2.25,918.0,2,4,81.6,17857-21556,0.01,104.65,1.69,46.0,2011-03,2011-04,2011-03-18,False,0.009,3.6720000000000006,914.328,99.6,Purchase
31760,2011-04-26,C551167,1421100,824830,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,-1,6.95,-6.95,2,4,918.0,14211-82483,0.0,14.49,3.21,3.0,2011-04,2011-04,2011-04-15,False,0.0,-0.0,-6.95,100.0,Refund
31761,2011-04-26,551170,1514500,226370,United Kingdom,PIGGY BANK RETROSPOT ,4,2.55,10.2,2,4,0.0,15145-22637,0.64,11.18,1.56,4.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,10.2,100.0,Purchase
31762,2011-04-26,551170,1514500,223480,United Kingdom,TEA BAG PLATE RED RETROSPOT,12,0.85,10.2,2,4,10.2,15145-22348,0.07,10.34,0.53,12.0,2011-04,2011-04,2011-04-05,False,0.009,0.108,10.092,98.94117647058825,Purchase
31763,2011-04-26,551170,1514500,209830,United Kingdom,12 PENCILS TALL TUBE RED RETROSPOT,24,0.85,20.4,2,4,10.2,15145-20983,0.04,7.93,0.19,9.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,20.4,100.0,Purchase
31764,2011-04-26,551170,1514500,209790,United Kingdom,36 PENCILS TUBE RED RETROSPOT,16,1.25,20.0,2,4,20.4,15145-20979,0.08,15.17,0.61,12.0,2011-04,2011-04,2011-04-05,False,0.036,0.5760000000000001,19.424,97.12,Purchase
31765,2011-04-26,551170,1514500,218440,United Kingdom,RED RETROSPOT MUG,6,2.95,17.7,2,4,20.0,15145-21844,0.49,25.76,0.77,9.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,17.7,100.0,Purchase
31766,2011-04-26,551170,1514500,221930,United Kingdom,RED DINER WALL CLOCK,5,8.5,42.5,2,4,17.7,15145-22193,1.7,16.99,5.4,2.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,42.5,100.0,Purchase
31767,2011-04-26,551170,1514500,209820,United Kingdom,12 PENCILS TALL TUBE SKULLS,24,0.85,20.4,2,4,42.5,15145-20982,0.04,11.73,0.07,14.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,20.4,100.0,Purchase
31768,2011-04-26,551170,1514500,228450,United Kingdom,VINTAGE CREAM CAT FOOD CONTAINER,2,6.35,12.7,2,4,20.4,15145-22845,3.18,10.76,5.13,2.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,12.7,100.0,Purchase
31769,2011-04-26,551170,1514500,228440,United Kingdom,VINTAGE CREAM DOG FOOD CONTAINER,2,8.5,17.0,2,4,12.7,15145-22844,4.25,16.87,8.93,2.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,17.0,100.0,Purchase
31770,2011-04-26,551170,1514500,216340,United Kingdom,ASSORTED MINI MADRAS NOTEBOOK,24,1.25,30.0,2,4,17.0,15145-21634,0.05,30.0,0.05,24.0,2011-04,2011-04,2011-04-05,False,0.045,1.08,28.92,96.4,Purchase
31771,2011-04-26,551170,1514500,227590,United Kingdom,SET OF 3 NOTEBOOKS IN PARCEL,12,1.65,19.8,2,4,30.0,15145-22759,0.14,16.36,0.71,10.0,2011-04,2011-04,2011-04-05,False,0.063,0.7560000000000002,19.044,96.18181818181816,Purchase
31772,2011-04-26,551170,1514500,221940,United Kingdom,BLACK DINER WALL CLOCK,2,8.5,17.0,2,4,19.8,15145-22194,4.25,14.04,9.79,1.0,2011-04,2011-04,2011-04-05,False,3.825,7.65,9.35,54.99999999999999,Purchase
31773,2011-04-26,551170,1514500,373700,United Kingdom,RETRO COFFEE MUGS ASSORTED,12,1.25,15.0,2,4,17.0,15145-37370,0.1,21.84,1.75,17.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,15.0,100.0,Purchase
31774,2011-04-26,551170,1514500,224920,United Kingdom,MINI PAINT SET VINTAGE ,36,0.65,23.4,2,4,15.0,15145-22492,0.02,38.47,0.13,62.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,23.4,100.0,Purchase
31775,2011-04-26,551170,1514500,229600,United Kingdom,JAM MAKING SET WITH JARS,6,4.25,25.5,2,4,23.4,15145-22960,0.71,22.03,1.88,5.0,2011-04,2011-04,2011-04-05,False,0.0,0.0,25.5,100.0,Purchase
31776,2011-04-26,551171,1326300,224870,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,1,9.95,9.95,2,4,25.5,13263-22487,9.95,13.31,8.32,1.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,9.95,100.0,Purchase
31777,2011-04-26,551171,1326300,225220,United Kingdom,CHILDS GARDEN FORK BLUE ,2,0.85,1.7,2,4,9.95,13263-22522,0.43,4.85,0.39,6.0,2011-03,2011-04,2011-03-24,False,0.063,0.126,1.5739999999999998,92.58823529411764,Purchase
31778,2011-04-26,551171,1326300,225200,United Kingdom,CHILDS GARDEN TROWEL BLUE ,2,0.85,1.7,2,4,1.7,13263-22520,0.43,5.2,0.36,6.0,2011-03,2011-04,2011-03-24,False,0.063,0.126,1.5739999999999998,92.58823529411764,Purchase
31779,2011-04-26,551171,1326300,225210,United Kingdom,CHILDS GARDEN TROWEL PINK,2,0.85,1.7,2,4,1.7,13263-22521,0.43,4.51,0.47,5.0,2011-03,2011-04,2011-03-24,False,0.063,0.126,1.5739999999999998,92.58823529411764,Purchase
31780,2011-04-26,551171,1326300,225230,United Kingdom,CHILDS GARDEN FORK PINK,2,0.85,1.7,2,4,1.7,13263-22523,0.43,3.53,0.5,4.0,2011-03,2011-04,2011-03-24,False,0.063,0.126,1.5739999999999998,92.58823529411764,Purchase
31781,2011-04-26,551171,1326300,219000,United Kingdom,KEY FOB  SHED,5,0.65,3.25,2,4,1.7,13263-21900,0.13,6.27,0.55,10.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,3.25,100.0,Purchase
31782,2011-04-26,551171,1326300,218990,United Kingdom,KEY FOB  GARAGE DESIGN,4,0.65,2.6,2,4,3.25,13263-21899,0.16,5.87,0.45,9.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,2.6,100.0,Purchase
31783,2011-04-26,551171,1326300,231820,United Kingdom,TOILET SIGN OCCUPIED OR VACANT,5,0.83,4.15,2,4,2.6,13263-23182,0.17,9.27,0.87,10.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,4.15,100.0,Purchase
31784,2011-04-26,551171,1326300,219010,United Kingdom,KEY FOB  BACK DOOR ,4,0.65,2.6,2,4,4.15,13263-21901,0.16,6.15,0.51,10.0,2011-03,2011-04,2011-03-24,False,0.009,0.036,2.564,98.6153846153846,Purchase
31785,2011-04-26,551171,1326300,211710,United Kingdom,BATHROOM METAL SIGN ,1,1.45,1.45,2,4,2.6,13263-21171,1.45,7.79,0.79,3.0,2011-03,2011-04,2011-03-24,False,0.045,0.045,1.405,96.89655172413794,Purchase
31786,2011-04-26,551171,1326300,226520,United Kingdom,TRAVEL SEWING KIT,3,1.65,4.95,2,4,1.45,13263-22652,0.55,13.08,0.53,8.0,2011-03,2011-04,2011-03-24,False,0.045,0.135,4.815,97.27272727272728,Purchase
31787,2011-04-26,551171,1326300,790260,United Kingdom,S4 ICON COASTERELVIS LIVES,2,0.39,0.78,2,4,4.95,13263-79026,0.2,1.4,0.24,4.0,2011-03,2011-04,2011-03-24,False,0.027,0.054,0.726,93.07692307692308,Purchase
31788,2011-04-26,551171,1326300,224230,United Kingdom,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,2,4,0.78,13263-22423,12.75,73.99,5.68,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,12.75,100.0,Purchase
31789,2011-04-26,551171,1326300,227220,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,1,3.95,3.95,2,4,12.75,13263-22722,3.95,16.6,2.09,4.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,3.95,100.0,Purchase
31790,2011-04-26,551171,1326300,226660,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,2,2.95,5.9,2,4,3.95,13263-22666,1.48,16.47,1.61,5.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,5.9,100.0,Purchase
31791,2011-04-26,551171,1326300,229070,United Kingdom,PACK OF 20 NAPKINS PANTRY DESIGN,2,0.85,1.7,2,4,5.9,13263-22907,0.43,6.03,0.4,7.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,1.7,100.0,Purchase
31792,2011-04-26,551171,1326300,217450,United Kingdom,GAOLERS KEYS DECORATIVE GARDEN ,3,3.75,11.25,2,4,1.7,13263-21745,1.25,13.13,1.56,4.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,11.25,100.0,Purchase
31793,2011-04-26,551171,1326300,211660,United Kingdom,COOK WITH WINE METAL SIGN ,3,2.08,6.24,2,4,11.25,13263-21166,0.69,22.75,1.14,12.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,6.24,100.0,Purchase
31794,2011-04-26,551171,1326300,211810,United Kingdom,PLEASE ONE PERSON METAL SIGN,8,2.1,16.8,2,4,6.24,13263-21181,0.26,23.64,0.71,12.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,16.8,100.0,Purchase
31795,2011-04-26,551171,1326300,211740,United Kingdom,POTTERING IN THE SHED METAL SIGN,2,2.08,4.16,2,4,16.8,13263-21174,1.04,15.15,1.37,7.0,2011-03,2011-04,2011-03-24,False,0.081,0.162,3.998,96.10576923076924,Purchase
31796,2011-04-26,551171,1326300,825510,United Kingdom,LAUNDRY 15C METAL SIGN,1,1.45,1.45,2,4,4.16,13263-82551,1.45,19.58,0.66,13.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,1.45,100.0,Purchase
31797,2011-04-26,551171,1326300,211650,United Kingdom,BEWARE OF THE CAT METAL SIGN ,2,1.69,3.38,2,4,1.45,13263-21165,0.85,10.85,0.95,6.0,2011-03,2011-04,2011-03-24,False,0.027,0.054,3.326,98.40236686390531,Purchase
31798,2011-04-26,551171,1326300,825820,United Kingdom,AREA PATROLLED METAL SIGN,2,2.1,4.2,2,4,3.38,13263-82582,1.05,30.56,1.03,16.0,2011-03,2011-04,2011-03-24,False,0.027,0.054,4.146,98.71428571428572,Purchase
31799,2011-04-26,551171,1326300,162440,United Kingdom,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,4,0.5,2.0,2,4,4.2,13263-16244,0.13,2.0,0.13,4.0,2011-03,2011-04,2011-03-24,False,0.117,0.468,1.532,76.6,Purchase
31800,2011-04-26,551171,1326300,825800,United Kingdom,BATHROOM METAL SIGN,2,0.55,1.1,2,4,2.0,13263-82580,0.28,5.97,0.39,12.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,1.1,100.0,Purchase
31801,2011-04-26,551171,1326300,825780,United Kingdom,KITCHEN METAL SIGN,2,0.55,1.1,2,4,1.1,13263-82578,0.28,5.27,0.45,10.0,2011-03,2011-04,2011-03-24,False,0.009,0.018,1.082,98.36363636363636,Purchase
31802,2011-04-26,551171,1326300,825810,United Kingdom,TOILET METAL SIGN,2,0.55,1.1,2,4,1.1,13263-82581,0.28,4.72,0.36,8.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,1.1,100.0,Purchase
31803,2011-04-26,551171,1326300,851500,United Kingdom,LADIES  GENTLEMEN METAL SIGN,5,2.55,12.75,2,4,1.1,13263-85150,0.51,18.38,1.68,8.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,12.75,100.0,Purchase
31804,2011-04-26,551171,1326300,226980,United Kingdom,PINK REGENCY TEACUP AND SAUCER,2,2.95,5.9,2,4,12.75,13263-22698,1.48,17.89,1.54,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,5.9,100.0,Purchase
31805,2011-04-26,551171,1326300,226990,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,2,2.95,5.9,2,4,5.9,13263-22699,1.48,18.76,1.41,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,5.9,100.0,Purchase
31806,2011-04-26,551171,1326300,226980,United Kingdom,PINK REGENCY TEACUP AND SAUCER,2,2.95,5.9,2,4,5.9,13263-22698,1.48,17.89,1.54,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,5.9,100.0,Purchase
31807,2011-04-26,551171,1326300,228920,United Kingdom,SET OF SALT AND PEPPER TOADSTOOLS,1,1.25,1.25,2,4,5.9,13263-22892,1.25,10.39,0.32,8.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,1.25,100.0,Purchase
31808,2011-04-26,551171,1326300,231310,United Kingdom,MISTLETOE HEART WREATH CREAM,1,4.15,4.15,2,4,1.25,13263-23131,4.15,4.15,4.15,1.0,2011-03,2011-04,2011-03-24,False,0.621,0.621,3.5290000000000004,85.03614457831326,Purchase
31809,2011-04-26,551171,1326300,230670,United Kingdom,HANGING ENGRAVED METAL HEART,2,4.15,8.3,2,4,4.15,13263-23067,2.08,12.45,1.56,3.0,2011-03,2011-04,2011-03-24,False,0.378,0.756,7.544,90.89156626506023,Purchase
31810,2011-04-26,551171,1326300,230680,United Kingdom,ALUMINIUM STAMPED HEART,2,2.49,4.98,2,4,8.3,13263-23068,1.25,21.82,0.59,10.0,2011-03,2011-04,2011-03-24,False,0.036,0.072,4.908,98.55421686746988,Purchase
31811,2011-04-26,551171,1326300,231480,United Kingdom,MINIATURE ANTIQUE ROSE HOOK IVORY,2,0.83,1.66,2,4,4.98,13263-23148,0.42,7.36,0.42,9.0,2011-03,2011-04,2011-03-24,False,0.027,0.054,1.606,96.74698795180724,Purchase
31812,2011-04-26,551171,1326300,231460,United Kingdom,TRIPLE HOOK ANTIQUE IVORY ROSE,1,3.29,3.29,2,4,1.66,13263-23146,3.29,11.04,2.17,3.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,3.29,100.0,Purchase
31813,2011-04-26,551171,1326300,851230,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,1,2.95,2.95,2,4,3.29,13263-85123,2.95,27.6,0.91,10.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,2.95,100.0,Purchase
31814,2011-04-26,551171,1326300,228040,United Kingdom,CANDLEHOLDER PINK HANGING HEART,2,2.95,5.9,2,4,2.95,13263-22804,1.48,13.99,1.63,5.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,5.9,100.0,Purchase
31815,2011-04-26,551171,1326300,209140,United Kingdom,SET5 RED RETROSPOT LID GLASS BOWLS,1,2.95,2.95,2,4,5.9,13263-20914,2.95,17.39,1.38,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,2.95,100.0,Purchase
31816,2011-04-26,551171,1326300,225580,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,4,1.65,6.6,2,4,2.95,13263-22558,0.41,13.21,0.84,8.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,6.6,100.0,Purchase
31817,2011-04-26,551171,1326300,227660,United Kingdom,PHOTO FRAME CORNICE,2,2.95,5.9,2,4,6.6,13263-22766,1.48,16.41,1.16,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,5.9,100.0,Purchase
31818,2011-04-26,551171,1326300,359650,United Kingdom,FOLKART HEART NAPKIN RINGS,3,0.79,2.37,2,4,5.9,13263-35965,0.26,6.17,0.73,7.0,2011-03,2011-04,2011-03-24,False,0.027,0.081,2.289,96.58227848101266,Purchase
31819,2011-04-26,551171,1326300,220770,United Kingdom,6 RIBBONS RUSTIC CHARM,8,1.65,13.2,2,4,2.37,13263-22077,0.21,15.81,1.03,9.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,13.2,100.0,Purchase
31820,2011-04-26,551171,1326300,850490,United Kingdom,ROMANTIC PINKS RIBBONS ,2,1.25,2.5,2,4,13.2,13263-85049,0.63,5.73,0.85,4.0,2011-03,2011-04,2011-03-24,False,0.045,0.09,2.41,96.4,Purchase
31821,2011-04-26,551171,1326300,850490,United Kingdom,CHOCOLATE BOX RIBBONS ,2,1.25,2.5,2,4,2.5,13263-85049,0.63,5.73,0.85,4.0,2011-03,2011-04,2011-03-24,False,0.045,0.09,2.41,96.4,Purchase
31822,2011-04-26,551171,1326300,208030,United Kingdom,SMALL PINK GLASS SUNDAE DISH,18,0.39,7.02,2,4,2.5,13263-20803,0.02,9.17,0.37,22.0,2011-03,2011-04,2011-03-24,False,0.009,0.162,6.858,97.6923076923077,Purchase
31823,2011-04-26,551171,1326300,208010,United Kingdom,LARGE PINK GLASS SUNDAE DISH,3,0.79,2.37,2,4,7.02,13263-20801,0.26,9.9,0.44,12.0,2011-03,2011-04,2011-03-24,False,0.018,0.054,2.3160000000000003,97.72151898734178,Purchase
31824,2011-04-26,551171,1326300,217540,United Kingdom,HOME BUILDING BLOCK WORD,2,5.95,11.9,2,4,2.37,13263-21754,2.98,19.75,3.24,3.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,11.9,100.0,Purchase
31825,2011-04-26,551171,1326300,217550,United Kingdom,LOVE BUILDING BLOCK WORD,2,5.95,11.9,2,4,11.9,13263-21755,2.98,16.28,3.9,3.0,2011-03,2011-04,2011-03-24,False,0.27,0.54,11.36,95.46218487394955,Purchase
31826,2011-04-26,551171,1326300,210680,United Kingdom,VINTAGE BILLBOARD LOVEHATE MUG,1,1.25,1.25,2,4,11.9,13263-21068,1.25,5.3,1.11,4.0,2011-03,2011-04,2011-03-24,False,0.09,0.09,1.16,92.8,Purchase
31827,2011-04-26,551171,1326300,218730,United Kingdom,IF YOU CANT STAND THE HEAT MUG,1,1.25,1.25,2,4,1.25,13263-21873,1.25,-4.23,0.48,-5.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,1.25,100.0,Purchase
31828,2011-04-26,551171,1326300,210670,United Kingdom,VINTAGE RED TEATIME MUG,1,1.25,1.25,2,4,1.25,13263-21067,1.25,5.86,0.89,5.0,2011-03,2011-04,2011-03-24,False,0.045,0.045,1.205,96.4,Purchase
31829,2011-04-26,551171,1326300,218750,United Kingdom,KINGS CHOICE MUG,1,1.25,1.25,2,4,1.25,13263-21875,1.25,5.02,0.96,4.0,2011-03,2011-04,2011-03-24,False,0.045,0.045,1.205,96.4,Purchase
31830,2011-04-26,551171,1326300,218710,United Kingdom,SAVE THE PLANET MUG,2,1.25,2.5,2,4,1.25,13263-21871,0.63,12.05,0.73,10.0,2011-03,2011-04,2011-03-24,False,0.009,0.018,2.482,99.28000000000002,Purchase
31831,2011-04-26,551171,1326300,218680,United Kingdom,POTTING SHED TEA MUG,2,1.25,2.5,2,4,2.5,13263-21868,0.63,9.28,0.67,7.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,2.5,100.0,Purchase
31832,2011-04-26,551171,1326300,218770,United Kingdom,HOME SWEET HOME MUG,2,1.25,2.5,2,4,2.5,13263-21877,0.63,7.3,0.57,6.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,2.5,100.0,Purchase
31833,2011-04-26,551171,1326300,218760,United Kingdom,POTTERING MUG,2,1.25,2.5,2,4,2.5,13263-21876,0.63,16.34,1.07,12.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,2.5,100.0,Purchase
31834,2011-04-26,551171,1326300,210700,United Kingdom,VINTAGE BILLBOARD MUG ,2,1.25,2.5,2,4,2.5,13263-21070,0.63,6.25,0.85,5.0,2011-03,2011-04,2011-03-24,False,0.045,0.09,2.41,96.4,Purchase
31835,2011-04-26,551171,1326300,210710,United Kingdom,VINTAGE BILLBOARD DRINK ME MUG,2,1.25,2.5,2,4,2.5,13263-21071,0.63,4.86,1.04,3.0,2011-03,2011-04,2011-03-24,False,0.09,0.18,2.32,92.8,Purchase
31836,2011-04-26,551171,1326300,228480,United Kingdom,BREAD BIN DINER STYLE PINK,1,16.95,16.95,2,4,2.5,13263-22848,16.95,24.49,19.87,1.0,2011-03,2011-04,2011-03-24,False,0.0,0.0,16.95,100.0,Purchase
31837,2011-04-26,551172,1785400,475660,United Kingdom,PARTY BUNTING,2,4.95,9.9,2,4,16.95,17854-47566,2.48,34.47,2.25,4.0,2011-04,2011-04,2011-04-26,True,0.0,0.0,9.9,100.0,Purchase
31838,2011-04-26,551172,1785400,218120,United Kingdom,GARLAND WITH HEARTS AND BELLS,3,4.95,14.85,2,4,9.9,17854-21812,1.65,11.18,7.88,2.0,2011-04,2011-04,2011-04-26,True,1.485,4.455,10.395,70.0,Purchase
31839,2011-04-26,551172,1785400,222270,United Kingdom,HANGING HEART MIRROR DECORATION ,3,0.65,1.95,2,4,14.85,17854-22227,0.22,7.26,0.5,10.0,2011-04,2011-04,2011-04-26,True,0.0,0.0,1.95,100.0,Purchase
31840,2011-04-26,551172,1785400,222190,United Kingdom,LOVEBIRD HANGING DECORATION WHITE ,3,0.85,2.55,2,4,1.95,17854-22219,0.28,7.23,0.5,8.0,2011-04,2011-04,2011-04-26,True,0.0,0.0,2.55,100.0,Purchase
31841,2011-04-26,551172,1785400,223350,United Kingdom,HEART DECORATION PAINTED ZINC ,10,0.65,6.5,2,4,2.55,17854-22335,0.07,7.61,0.35,11.0,2011-04,2011-04,2011-04-26,True,0.009,0.09,6.41,98.6153846153846,Purchase
31842,2011-04-26,551172,1785400,222960,United Kingdom,HEART IVORY TRELLIS LARGE,3,1.65,4.95,2,4,6.5,17854-22296,0.55,12.91,0.7,8.0,2011-04,2011-04,2011-04-26,True,0.054,0.162,4.788,96.72727272727272,Purchase
31843,2011-04-26,551172,1785400,850610,United Kingdom,WHITE JEWELLED HEART DECORATION,10,0.85,8.5,2,4,4.95,17854-85061,0.09,14.47,0.26,14.0,2011-04,2011-04,2011-04-26,True,0.027,0.27,8.23,96.82352941176472,Purchase
31844,2011-04-26,551172,1785400,230680,United Kingdom,ALUMINIUM STAMPED HEART,4,2.49,9.96,2,4,8.5,17854-23068,0.62,21.82,0.59,10.0,2011-04,2011-04,2011-04-26,True,0.036,0.144,9.816,98.55421686746988,Purchase
31845,2011-04-26,551172,1785400,230670,United Kingdom,HANGING ENGRAVED METAL HEART,4,4.15,16.6,2,4,9.96,17854-23067,1.04,12.45,1.56,3.0,2011-04,2011-04,2011-04-26,True,0.378,1.512,15.088,90.89156626506023,Purchase
